tcp_port,totalDifficulty,forkID,ip,is_dyndial,version,is_inbound,caps,head,last_time,udp_port,networkID,fullname,id,is_eth_handshake_complete,is_eth_handshake
38937,58750003716598352816469,{[220 233 108 45] 0},77.137.77.154,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x8176c1cc5ef8a813171a4b6ac93419cd6b5464b7c8546fb10c7cae0a9265d2d1,2024-01-24T08:41:35+08:00,38937,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.4,44fcb5ba25c9d56472f8495a02a132ea63de81c4f2c3ad6da5ef5425ef914da3,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},34.83.228.201,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x1cff1c88f291ee673692bbb8bbde6fcbfe560b8b8404624fc3d5062d4e7e1714,2024-01-24T17:41:16+08:00,30303,1,Geth/v1.11.5-stable-d8ffac2d/linux-amd64/go1.20.3,a4ec5e6c9d1f38fb42117b6622f721ed32c5a637559c07e7f22bc1befa89283c,True,True
42278,58750003716598352816469,{[240 175 208 227] 0},54.82.8.232,False,67,True,[eth/66 eth/67 snap/1],0xa973be732c95106695abfe63d3852ff22b1eda0df6c621622315b2102af49569,2024-01-24T12:08:41+08:00,42278,1,Geth/v1.10.26-stable-e5eb32ac/linux-amd64/go1.18.8,be38d3ae2ac953a1d55ee327ce27ab7d87f1888b6b220e5ed980854b0ac895d9,True,True
57704,17179869184,{[252 100 236 4] 1150000},34.146.125.81,False,68,True,[eth/67 eth/68],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T07:50:27+08:00,57704,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.0,589c975e25f4cd72cf746cd4a1506d541cf6d6d9da9dad8272d0a40880746c78,True,True
36920,58750003716598352816469,{[220 233 108 45] 0},77.15.65.75,False,68,True,[eth/67 eth/68 snap/1],0x0a68abf743858661585d02da8bf7dd75fbb93e621c20a3e64140dd959d4991e6,2024-01-24T07:51:04+08:00,36920,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,7bc27b8942ec91f05add41e97e5e7fdb9bb4b0be768f579584a160f4d5a040d9,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},142.132.252.31,True,68,False,[eth/67 eth/68 snap/1],0x1f91bd25a8a63079a7fcac10e0203536da66d0d09924a818414a1aec150d8f0c,2024-01-24T09:28:23+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,96a5799bc382495af73fc95012f4629872c3ac8f722ffda6e2ccbc2be8a31266,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},131.153.168.182,True,68,False,[eth/66 eth/67 eth/68],0x33788f1e396db73b95fe8de75b3878519ad854dfc06ca32017f22ccca621f8ca,2024-01-24T11:41:17+08:00,30303,1,Nethermind/v1.22.0+ae444a4b/linux-x64/dotnet7.0.13,e4e2e4705a00a94b061f0720d3d40c2f342cff18054622015aebede94ab8dac6,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},3.236.65.240,True,68,False,[eth/67 eth/68 snap/1],0xe133295ce69fda2b559e507f0c7adbb418eb2f10b95c5ecca0c579b9bd64df2e,2024-01-24T07:54:42+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,35ca9215f5768df96a265da33b376ce6f44689fc3e28b166b34facf1b86c2ff7,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},15.204.163.88,True,68,False,[eth/68],0x1cff1c88f291ee673692bbb8bbde6fcbfe560b8b8404624fc3d5062d4e7e1714,2024-01-24T17:41:16+08:00,30303,1,erigon/v2.56.1-97b4c535/linux-amd64/go1.20.7,c0004376541d0d6fe5fed8953f86ea8a3030612d3d888b1a393333cc74beea08,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},71.121.195.177,True,68,False,[eth/66 eth/67 eth/68 nodedata/1],0x50b12be13e0e70ace792653ca02c69f7e26bdb924129120dbea8bd046d7a46b7,2024-01-24T17:52:19+08:00,30303,1,Nethermind/v1.25.0+db6ecc76/linux-x64/dotnet8.0.1,a6de5d7fe8a3e04d1de89bbccd3a44d4ef4eaed464bd3dd4b269ffc2463c9005,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},3.70.166.114,True,68,False,[eth/67 eth/68 snap/1],0xdf49b24474e8f0f666fdc323ea5c1bbd1a1ad8f45df10009a1f1699360465978,2024-01-24T13:57:20+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,5dabecca94cded2c5c1226954c848377669c68f5aee29eed68a3539c61895a5c,True,True
32802,58750003716598352816469,{[220 233 108 45] 0},73.171.178.32,False,68,True,[eth/66 eth/67 eth/68 nodedata/1],0xe2f9ad6133eb7524c08e64fda0fa7730e9515eed0081bc762c72778d013ab8a0,2024-01-24T09:43:58+08:00,32802,1,Nethermind/v1.25.2+78c7bf5f/linux-x64/dotnet8.0.1,926373b2349c40d3964b90fe0e27f35a69abbc31832eb9a2145d76d469f715ff,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},121.134.209.203,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x0b507dfcf351c864a4b4e1636a1cea94896ac501757eb93f6c4a1a703fefb223,2024-01-24T18:11:17+08:00,30303,1,Nethermind/v1.22.0+ae444a4b/linux-x64/dotnet7.0.13,bd70e577d5b9d141b5bdda3afacb1d5f80e8139036bac7b84d74aec6f50ce863,True,True
45218,58750003716598352816469,{[220 233 108 45] 0},43.206.144.211,False,68,True,[eth/67 eth/68 snap/1],0x5bc8f8e3bb7d3fe697bb36cf04e2b6ce0d72d49fcd733b83b8352ffb4196906f,2024-01-24T12:48:59+08:00,45218,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,ce042eec4db4a18c45217016dc28ef012cfa4e312d1b862c56cd32fd43789745,True,True
39272,58750003716598352816469,{[220 233 108 45] 0},185.122.244.159,False,68,True,[eth/67 eth/68 snap/1],0x99084a88e7b80ce32cf9b898b8849a7f18048e8eec2a0490469cafe744e059e8,2024-01-24T07:53:26+08:00,39272,1,Geth/v1.13.9-stable-dd938d10/linux-amd64/go1.21.6,38f03d730d92ba9d59dcfa304a6b8a07a100991b45901799c65db6cea8c406b9,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},87.236.199.197,True,68,False,[eth/63 eth/64 eth/65 eth/66 eth/67 eth/68 snap/1],0x0ef220383909c2fd21bbe4e4aa3f2892173d7db994636113cccd036db01198f3,2024-01-24T17:49:39+08:00,30303,1,besu/ethnode.bitstar.cz/v24.1.0/linux-x86_64/-ibmcorporation-eclipseopenj9vm-java-17,b8e4d6b02b3382d97e1283828fb9bb99350aa4fc980a9c9de6b002994b6cdfda,True,True
60766,58750003716598352816469,{[220 233 108 45] 0},73.65.30.205,False,68,True,[eth/67 eth/68 snap/1],0x5ad005db21de7df483c649108a4d9d3cb5b46329a3def3323dbfcf0dcc9627bc,2024-01-24T08:33:42+08:00,60766,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,d24e198f513ad79364f591b6279b08c123e51dc3ff24ed12c3edcb04173dad55,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},89.58.9.136,True,68,False,[eth/67 eth/68 snap/1],0x423f74d2a2e903893acff262f659e52737f08216f4beda990a877e02f4133d98,2024-01-24T07:55:01+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,6cdab95f1a6c5f75015e7ca075548aeab74c7a7ee79d5016b229a64bef328636,True,True
48488,58750003716598352816469,{[220 233 108 45] 0},109.250.89.154,False,68,True,[eth/67 eth/68 snap/1],0x2640385d3d843cb3e1cff249f4e8683f0edfd1ba344d506fd72b5a0e6a0ca7ae,2024-01-24T08:41:42+08:00,48488,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,dee4af728f950472082deee17a114341e5e07500cc021cf52c7f7a9b8218f3b7,True,True
30403,58750003716598352816469,{[220 233 108 45] 0},86.200.231.12,True,68,False,[eth/66 eth/67 eth/68 snap/1],0xc2b451aaca31a51ea9f4f28dbf3bf986148143e2076ed76a5ea830786d70892b,2024-01-24T07:58:47+08:00,30403,1,Geth/v1.13.1-stable-3f40e65c/linux-amd64/go1.21.1,50fea60632fb09b282f3cb1299b31c4b69988182c62838d9c4918e1b6488a0f3,True,True
63006,58750003716598352816469,{[220 233 108 45] 0},149.34.252.100,False,68,True,[eth/66 eth/67 eth/68 nodedata/1],0x50b12be13e0e70ace792653ca02c69f7e26bdb924129120dbea8bd046d7a46b7,2024-01-24T08:20:38+08:00,63006,1,Nethermind/v1.25.1+e37c10db/linux-x64/dotnet8.0.1,ef409f6048d8e684ec05978fefae4692b40f274187f10097496fe6ab0467b4b1,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},213.239.195.239,True,68,False,[eth/67 eth/68 snap/1],0x5ad34a5188258ad7d5ff75fbd95233c412c31dce6ab36493006fc5175539512a,2024-01-24T08:58:28+08:00,30303,1,Geth/v1.13.10-stable-1ae2c5ae/linux-amd64/go1.21.1,e26e6bb6412241435f3f2d0977eb51338c24a02600db34992df82572237877d1,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},94.228.201.178,True,68,False,[eth/67 eth/68 snap/1],0x6b359587a78bb0aa472fef08c7910f807974689f9f77aea4a4f2c687db62b9bd,2024-01-24T07:55:33+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/windows-amd64/go1.21.3,632c1977345bfb16cb90edc7e52917a884fcf35bcd511154292dae49ec3574de,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},34.240.244.77,True,68,False,[eth/67 eth/68 snap/1],0xeab249912ee8a0a84ebeef013537f625c013b530cc4d138bbbb30536d5b840ad,2024-01-24T16:06:08+08:00,30303,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,4080180183720e2fc5d955bd5c711d1d9774d1fc69462d00e03d5c5f9e6d12a0,True,True
30074,58750003716598352816469,{[220 233 108 45] 0},18.141.115.121,False,68,True,[eth/66 eth/67 eth/68 snap/1],0x0417cf778099239c8f10992f0860600153b53d8098130a5ef849eb14197f6a43,2024-01-24T07:57:31+08:00,30074,1,Geth/v1.12.2-stable-d1179d0e/linux-amd64/go1.20.11,f391722a0de4fd02ad4f53d8fd13e796914ebbb734d8e28efebf4fa2430c70db,True,True
43056,58750003716598352816469,{[220 233 108 45] 0},52.19.238.78,False,68,True,[eth/67 eth/68 snap/1],0xa092223643af04f1f1c002949a85f8e44fc9ba238c8a6ec4d5d448cad47d4b3f,2024-01-24T07:58:34+08:00,43056,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,8e7657197171e7dea6f009a9477900e9f65211ec3a515a80919544b8397b450c,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},54.84.80.114,True,68,False,[eth/67 eth/68 snap/1],0x19e6ac21e5815026a77b77e70777d8b503b77b2f6a1b314ce7ba3ffa59b478e5,2024-01-24T17:39:08+08:00,30303,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,299f329346ef9315d6c45935109e932e1bc89af7c43e3879ac8ac7e6e86ee651,True,True
30403,58750003716598352816469,{[220 233 108 45] 0},113.241.138.224,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x37611dcdcd483be60e53c7c3f8279744c156133937f1193c629cb504c8d4119d,2024-01-24T17:35:45+08:00,30403,1,Geth/v1.13.1-stable-3f40e65c/linux-amd64/go1.21.1,4fa2956aeabbb8dbd625473a701cb827a6640d6628941826a7d98902b6da2b16,True,True
55554,58750003716598352816469,{[220 233 108 45] 0},141.154.51.138,False,68,True,[eth/67 eth/68 snap/1],0x20cc0c0addf63db656f5d945331dba3cf9fbf7cd5d2daa840d3fdbe4d22fcf3f,2024-01-24T09:28:40+08:00,55554,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.20.2,e136cf165fe77aef718069c4a668c82c41f6e2d4e9c3b0ab1cb3a021d249eada,True,True
30404,58750003716598352816469,{[220 233 108 45] 0},82.66.112.110,True,68,False,[eth/66 eth/67 eth/68],0x7e9c19fc56d8160edeaf865fa37c95136e17f5bd48c11ffd409eecfc2ff1b5f1,2024-01-24T08:03:52+08:00,30404,1,Nethermind/v1.21.0+bb9b72c0/linux-x64/dotnet7.0.11,ebde01776e94423d4acab8611b8aadc48dbe8c50dc6df8a334f3ec340d211311,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},3.253.128.117,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x1cff1c88f291ee673692bbb8bbde6fcbfe560b8b8404624fc3d5062d4e7e1714,2024-01-24T17:41:22+08:00,30303,1,erigon/2.48.0/linux-amd64/go1.19.12,85f076e2fab7c29c289c51f4107b247ce1f04b2cf6e445564b44aad742c795f9,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},76.231.26.138,True,68,False,[eth/63 eth/64 eth/65 eth/66 eth/67 eth/68 snap/1],0x124fc19a71a13c07c7ad5f761dcd140e68dce24203470966613b8e537d583122,2024-01-24T15:18:22+08:00,30303,1,besu/v23.4.4/linux-x86_64/openjdk-java-17,eaf7dcf298fea1c54633ef8f4703de464f1ada064f7933ff9df464b6f2c4fc8e,True,True
51266,58750003716598352816469,{[220 233 108 45] 0},54.178.42.57,False,68,True,[eth/67 eth/68 snap/1],0x89ab9d489349d92d57f58b16075819f6b471db8dd5d27f8e0a821e948496572d,2024-01-24T08:01:35+08:00,51266,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,dca0f0daff1cbcd0c93b1688c9de999ec22c02bded24c7aa21c5646055586a8e,True,True
53262,58750003716598352816469,{[220 233 108 45] 0},54.221.161.133,False,68,True,[eth/67 eth/68 snap/1],0x606e16147574e1824e7a1b06ffc31cbdcfcd6952bbd9f848ebad99e07a60abfd,2024-01-24T08:02:09+08:00,53262,1,Geth/v1.13.5-stable-916d6a44/linux-amd64/go1.21.4,3ec2645681bc6cd2276bda1e5dc38b7d8080871cf52b3c6afb960c0288d000ef,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},136.243.93.169,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x537b767cfabe0230e1fe9bb5768860857b1eca1222c3e1ae4a599402851131f1,2024-01-24T17:11:18+08:00,30303,1,Geth/v1.11.5-stable-a38f4108/linux-amd64/go1.20.2,2dd92ba1257aa096249948fdb18e31e9c28e3e7ff1b3acda6e5a362a2d449fb6,True,True
37412,58750003716598352816469,{[220 233 108 45] 0},51.81.56.231,False,68,True,[eth/66 eth/67 eth/68 snap/1],0xf459b20dca2114f0cd989715cf8b9ac29eeadabb907f69718f7cb9745b284cac,2024-01-24T08:32:07+08:00,37412,1,Geth/v1.13.1-unstable-b72d2114-20231221/linux-amd64/go1.19.13,0231b967f06cf08e5cf00878509946f104e0ae7a3ebc0b680163a25abfe9bdc4,True,True
46080,58750003716598352816469,{[220 233 108 45] 0},67.209.54.60,False,67,True,[eth/66 eth/67],0xf624021fe496bb935fa858fc1a95e5647f70dd271652fbe9f7de46e75c35293b,2024-01-24T08:06:33+08:00,46080,1,erigon/v2.52.1-d8ed8e68/linux-amd64/go1.20.10,62ef8b6e927c01d7b04d2cff0ce233e9ee634a4696cccc3916c24b9bf78876dd,True,True
44246,58750003716598352816469,{[220 233 108 45] 0},154.5.84.41,False,68,True,[eth/67 eth/68 snap/1],0xb5643f3fe50e33c2332cc8f8aad1dff6732a6b502ee60b82695462e58037d696,2024-01-24T08:06:29+08:00,44246,1,Geth/v1.13.2-stable-dc34fe82/linux-amd64/go1.21.1,39500fff4734ff3ac0538fb5aedf97fd62ec628118e10d1e460514c3a15c348b,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},47.90.132.249,True,68,False,[eth/67 eth/68 snap/1],0x537b767cfabe0230e1fe9bb5768860857b1eca1222c3e1ae4a599402851131f1,2024-01-24T17:11:27+08:00,30303,1,Geth/eccb1/v1.13.10-stable-3fd26468/linux-amd64/go1.21.6,8c705db2569a7e137a18ff2bd15adea667a3d5a9bb041086dde0fdbdd80d2a32,True,True
46682,58750003716598352816469,{[220 233 108 45] 0},43.201.113.247,False,68,True,[eth/67 eth/68 snap/1],0xe90ac086200be23bcbc1a86126edb9b85b9979253c5923a3701af1746059db53,2024-01-24T08:06:43+08:00,46682,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,87b55fcdc53cbfcc25379c930f5e8d15bfe24292be4e39fcba21adffc5114e36,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},5.9.95.12,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x537b767cfabe0230e1fe9bb5768860857b1eca1222c3e1ae4a599402851131f1,2024-01-24T17:11:19+08:00,30303,1,Geth/v1.11.5-stable-a38f4108/linux-amd64/go1.20.2,6524972a9ac6f474c2a66d2bea8c162e3c44958923a43999341d5f4d16d4c5f4,True,True
27672,58750003716598352816469,{[240 175 208 227] 1681338455},145.224.65.149,False,67,True,[eth/66 eth/67],0xe464691f28218637d00ac4d694a86c0e01044b0a76b357b997e575be6d4cc135,2024-01-24T13:33:06+08:00,27672,1,erigon/v2.50.1-c91efdcb/linux-amd64/go1.20.8,63c06a5d76e076f71822623966cebc30f53483b47c44f51ffce5828937505ecf,True,True
56026,58750256312486924353244,{[240 175 208 227] 0},96.224.237.149,False,67,True,[eth/66 eth/67 snap/1],0x78c1c271074042eaeb85d9650fd4c486cd58ee464810ed1719623620e858cd79,2024-01-24T08:09:50+08:00,56026,1,Geth/v1.10.26-stable/linux-amd64/go1.17.1,79623d1cdfc528f0929a67852b58752de4254bbd6c25e137c3fc1148d6e405cf,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},77.120.247.188,True,68,False,[eth/67 eth/68 snap/1],0x225bc5a14d29d3a2e2bc2039d87f0c9c7f7bf86b9f2a53128d588a762e1811f0,2024-01-24T13:12:10+08:00,30303,1,Geth/thedream/v1.13.9-stable-dd938d10/linux-amd64/go1.21.5,2d43dbd1a1e9285f1afc204f5c6363a40a1b374122f9788dd3d1dc1af96e98ef,True,True
43316,58750003716598352816469,{[220 233 108 45] 0},91.205.187.78,False,67,True,[eth/66 eth/67],0x7f2c924a9b0518a1b81df9eab3b2e29f4892a10593b1ad999a1ef0fc8551ddf9,2024-01-24T16:56:51+08:00,43316,1,erigon/v2.56.2-c9216ce1/linux-amd64/go1.21.6,1d1e79a90f8a4061324d49210c35e9f7b5f7205eeb1c62f9e49b17050ff1681f,True,True
47598,58750003716598352816469,{[220 233 108 45] 0},176.9.2.78,False,67,True,[eth/66 eth/67],0xefd59e8bf6cf4f688709043fdf0211e08acb4bb3b0ef96d25a8d8fbf069b2d8e,2024-01-24T08:25:37+08:00,47598,1,erigon/v2.54.0-aeec5221/linux-amd64/go1.20.10,acc699345a86f5abcc713d8068d799bb52b7c795eb5b224e8247346d7448a98c,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},78.1.142.248,True,68,False,[eth/67 eth/68 snap/1],0x20dcd17af8b093c4c4dd6c843dd9260ae51783af11c67e41bd9a40c6011a8daf,2024-01-24T12:36:22+08:00,30303,1,Geth/v1.13.8-stable-b20b4a71/linux-amd64/go1.21.5,2787043061c6d6eaf96cf1c2b5024d0555c7175fba06e1b7c100e9def0cecf97,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},75.194.122.201,True,68,False,[eth/67 eth/68 snap/1],0x378d6e00138eff56374ff6b389d6c13fcd1d4637710b9b4f491b8abf060a4652,2024-01-24T10:57:49+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,dbfb99c547d880eaae86cbf504788e25aad0da03ae85cd2f051eda2f51c8f150,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},105.155.164.152,True,68,False,[eth/67 eth/68 snap/1],0xdf49b24474e8f0f666fdc323ea5c1bbd1a1ad8f45df10009a1f1699360465978,2024-01-24T08:10:10+08:00,20563,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,7cc06dd5e83d97d117c077404ece48f983abd53209a2026390a3ce312a76d3fb,True,True
60842,58750003716598352816469,{[220 233 108 45] 0},97.118.236.178,False,68,True,[eth/67 eth/68 snap/1],0x2d95f41624e1be014a8987a8948c9f5997332abd685fa098a158a0d2ebc0d663,2024-01-24T08:10:58+08:00,60842,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,a6567a03dd38f868a5243b5295c03d0b678b43f6e6a268ee63b06169d541f0ee,True,True
52792,947224117,{[220 233 108 45] 0},34.107.38.88,False,68,True,[eth/68],0xc7034c860bdd98d2ac08ab5d34ee4439049ff7a605fddf7e9c637047abee0642,2024-01-24T08:12:11+08:00,52792,1,ethereum-scraper,a12bd066d731a898f4c67757db6eca097d79dc6a1bfa3958a8cc523a5f248a11,True,True
30309,42529511902764367,{[252 100 236 4] 1150000},94.226.159.110,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x2cb9a7e176185c1304ad5caa3a53e614d82b6e83388053ccc3c8fb0a559e39c4,2024-01-24T08:11:27+08:00,30309,1,CoreGeth/ETCMCgethNode/v1.12.17-stable-b61f3122/windows-amd64/go1.20.7,4de9998b83c3edfe06a854dbfdb36dd8bec374f6648383f47e37847fa873e95f,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},162.55.26.130,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x3168e4da6bc567ea1cebc18b4b32485ecf0ce8b65cf41b2c8ffadd86dc184647,2024-01-24T08:11:19+08:00,43310,1,Geth/v1.12.0-stable-e501b3b0/linux-amd64/go1.20.4,44572f247298b727bcfbc8dfde9bd7c51471c1b239d00b66b52b113948c3222b,True,True
30403,58750003716598352816469,{[220 233 108 45] 0},46.117.238.178,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x56faa65df4d1481b4500909630355e08692739574bd478ddc571d8555bf396e6,2024-01-24T14:03:13+08:00,30403,1,Geth/v1.13.1-stable-3f40e65c/linux-amd64/go1.21.1,8b95d605fa5ba0e6c24ca9522b6fae1dae0911e0b15a6d98a7ad00fd965d117b,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},34.34.8.219,True,68,False,[eth/67 eth/68 snap/1],0x368a9ba61c4f8be5a62ab9e617dbd81aa1e278649ead339c42a3854925717c1a,2024-01-24T14:11:18+08:00,30301,1,Geth/v1.13.10-stable/linux-amd64/go1.21.6,504149015e86867ca578074745fb8c5cf7ea2228e34af22bbc743d9391164922,True,True
41058,58750003716598352816469,{[220 233 108 45] 0},18.207.111.19,False,68,True,[eth/67 eth/68 snap/1],0xd25b2512048daa824babcf999afdf96a3160757b13945e0f6e4516ee31c4e99f,2024-01-24T08:12:33+08:00,41058,1,Geth/v1.13.5-stable/linux-amd64/go1.21.4,188d1e1e37b8d8dc072206313659fbd24ff76b8656beaa9e2ebfefafc3db318e,True,True
47078,58750003716598352816469,{[220 233 108 45] 0},107.217.62.49,False,68,True,[eth/67 eth/68 snap/1],0x1919fc90a628db37a2a7f57f062c449bfbc77163b6b7a3a6e66f1347de1e9f68,2024-01-24T08:18:14+08:00,47078,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,553e28b54deb51f6743218884421fdb82f366c2c5f7dbe825af67b62ef4ad97c,True,True
11312,58750003716598352816469,{[220 233 108 45] 0},87.101.165.26,True,68,False,[eth/68],0x537b767cfabe0230e1fe9bb5768860857b1eca1222c3e1ae4a599402851131f1,2024-01-24T17:11:21+08:00,11312,1,erigon/v2.57.0-4f6eda76/linux-amd64/go1.20.5,90127980131995b3d932caff7aac5f3a09429f54b86e8490e96fc00ee1dbf33c,True,True
51304,58750003716598352816469,{[220 233 108 45] 0},88.201.239.5,False,68,True,[eth/67 eth/68 snap/1],0xcc21d313361612832b7549a2e99b379ebb146efc49445cf41bab3f10ee48165d,2024-01-24T11:26:18+08:00,51304,1,Geth/v1.13.5-stable-916d6a44/windows-amd64/go1.21.4,cf47f465f670412dd8b333ce7c4298ee257ab2896154566a6734310d2c67573a,True,True
56784,58750003716598352816469,{[220 233 108 45] 0},71.85.208.219,False,68,True,[eth/67 eth/68 snap/1],0x846b94b14e19f96764c72990228d6a9669919ff4fd6cafba7118b46ff5546fdd,2024-01-24T08:16:22+08:00,56784,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,931df39eef8843f47900c92f9e18c3f48af7546c6e9a15bb675a38b0dc8f421e,True,True
30303,58750003716598352816469,{[252 100 236 4] 1150000},35.156.190.95,True,68,False,[eth/67 eth/68 snap/1],0x509ce5a782a83801bd7ade5c2825092529380464c461305339168b8559dad9d0,2024-01-24T08:18:40+08:00,30303,1,Geth/v1.13.4-stable-3f907d6a/linux-amd64/go1.21.3,f53c5bb65a162a6fdda697219b673adf5f3cf4ff356cedc727036ad619aa3ed9,True,True
30303,58750003716598352816469,{[220 233 108 45] 0},79.243.211.166,True,68,False,[eth/67 eth/68 snap/1],0xa5d8a3d44e3fd719763b1cbe1628dbcf454aeba512db14b22937587590203226,2024-01-24T11:09:56+08:00,30303,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,1310b3f3caf7a725b48d755702e37625dacd5e612b17b53d5521f54614850427,True,True
34907,58750003716598352816469,{[220 233 108 45] 0},145.224.65.239,False,68,True,[eth/67 eth/68 snap/1],0x3575d30ff872d5fff5387dee10aafa63dc9f98daaf95e193141bbda4943887ce,2024-01-24T17:15:37+08:00,34907,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.6,0dcb102bc8ad98fd3ceee171af4bed3cf98e18ac6f89b51b193f61ff932d8307,True,True
16317,58750003716598352816469,{[240 175 208 227] 0},8.217.116.193,False,67,True,[eth/66 eth/67 snap/1],0xe9c67a544e8c256fa87bddbc69848b68bddc0e29b691a36f3fe792191dc66657,2024-01-24T15:45:54+08:00,16317,1,Geth/v1.10.23-stable/linux-amd64/go1.18.6,234f6f496a2fba92046223ab08f2e46e4f24b331a1ec4fa73a8122cbfea88b9c,True,True
34056,58750003716598352816469,{[220 233 108 45] 0},220.133.25.244,False,68,True,[eth/67 eth/68 snap/1],0x2675aef29b1f19f50bd8a12a5d3419336f8fa4ee055e55017442cdca351edf08,2024-01-24T17:31:32+08:00,34056,1,Geth/v1.13.10-stable-bc0be1b1/linux-amd64/go1.21.5,da2f5e69c28c57160b716f11add9010499209e950adf8b98a73179e6495c734f,True,True
47102,58750003716598352816469,{[220 233 108 45] 0},49.12.58.251,False,68,True,[eth/67 eth/68 snap/1],0x1919fc90a628db37a2a7f57f062c449bfbc77163b6b7a3a6e66f1347de1e9f68,2024-01-24T08:18:08+08:00,47102,1,Geth/111pg-eth-node/v1.13.7-stable-c3d9ca62/linux-amd64/go1.21.5,4bb80e2fdcda7b373c5953d0c717096b89897757a95f90b12a9c235ee997c0ea,True,True
30403,58750003716598352816469,{[220 233 108 45] 0},115.196.141.230,True,68,False,[eth/66 eth/67 eth/68 snap/1],0x03d984d8dfd37ddd1cbaf73be9be988d854cac929f5cf1741783ba8d5704b185,2024-01-24T16:35:45+08:00,46696,1,Geth/v1.13.1-stable-3f40e65c/linux-amd64/go1.21.1,c4bb4ae3b8b49a5f44eba86529be1138ef97cf9667308df70718021d38198154,True,True
51042,17179869184,{[252 100 236 4] 1150000},78.47.70.137,False,68,True,[eth/66 eth/67 eth/68],0xd4e56740f876aef8c010b86a40d5f56745a118d0906a34e69aec8c0db1cb8fa3,2024-01-24T15:47:08+08:00,51042,1,Geth/v1.10.21-stable-67109427/linux-amd64/go1.18.4,0a6f8a47b667948ef8dd66a1964fe96fe45c0a7f8e3ef03115c8962dd6f8df64,True,True
